Trace File Name, Cache Size (KB), Block Size (bytes), Replacement Policy, Associativity, Total Blocks, Tag Size (bits), Index Size (bits), Total Indices, Overhead Memory Size (KB), Implementation Memory Size (KB), Total Cache Accesses, Cache Hits, Cache Misses, Compulsory Misses, Conflict Misses, Hit Rate %, Miss Rate %, CPI
"TinyTrace.trc", 256, 64, LRU, 4, 4096, 16, 10, 1024, 8704, 270848, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 256, 64, LRU, 8, 4096, 17, 9, 512, 9216, 271360, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 256, 64, LRU, 16, 4096, 18, 8, 256, 9728, 271872, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 1024, 4, RR, 1, 262144, 12, 18, 262144, 425984, 1474560, 10, 4, 6, 6, 0, 40.0, 60.0, 4.4
"TinyTrace.trc", 1024, 4, RR, 2, 262144, 13, 17, 131072, 458752, 1507328, 10, 4, 6, 6, 0, 40.0, 60.0, 4.4
"TinyTrace.trc", 1024, 4, RR, 4, 262144, 14, 16, 65536, 491520, 1540096, 10, 4, 6, 6, 0, 40.0, 60.0, 4.4
"TinyTrace.trc", 1024, 4, RR, 8, 262144, 15, 15, 32768, 524288, 1572864, 10, 4, 6, 6, 0, 40.0, 60.0, 4.4
"TinyTrace.trc", 1024, 4, RR, 16, 262144, 16, 14, 16384, 557056, 1605632, 10, 4, 6, 6, 0, 40.0, 60.0, 4.4
"TinyTrace.trc", 1024, 4, RND, 1, 262144, 12, 18, 262144, 425984, 1474560, 10, 4, 6, 6, 0, 40.0, 60.0, 4.4
"TinyTrace.trc", 1024, 4, RND, 2, 262144, 13, 17, 131072, 458752, 1507328, 10, 4, 6, 6, 0, 40.0, 60.0, 4.4
"TinyTrace.trc", 1024, 4, RND, 4, 262144, 14, 16, 65536, 491520, 1540096, 10, 4, 6, 6, 0, 40.0, 60.0, 4.4
"TinyTrace.trc", 1024, 4, RND, 8, 262144, 15, 15, 32768, 524288, 1572864, 10, 4, 6, 6, 0, 40.0, 60.0, 4.4
"TinyTrace.trc", 1024, 4, RND, 16, 262144, 16, 14, 16384, 557056, 1605632, 10, 4, 6, 6, 0, 40.0, 60.0, 4.4
"TinyTrace.trc", 1024, 4, LRU, 1, 262144, 12, 18, 262144, 425984, 1474560, 10, 4, 6, 6, 0, 40.0, 60.0, 4.4
"TinyTrace.trc", 1024, 4, LRU, 2, 262144, 13, 17, 131072, 458752, 1507328, 10, 4, 6, 6, 0, 40.0, 60.0, 4.4
"TinyTrace.trc", 1024, 4, LRU, 4, 262144, 14, 16, 65536, 491520, 1540096, 10, 4, 6, 6, 0, 40.0, 60.0, 4.4
"TinyTrace.trc", 1024, 4, LRU, 8, 262144, 15, 15, 32768, 524288, 1572864, 10, 4, 6, 6, 0, 40.0, 60.0, 4.4
"TinyTrace.trc", 1024, 4, LRU, 16, 262144, 16, 14, 16384, 557056, 1605632, 10, 4, 6, 6, 0, 40.0, 60.0, 4.4
"TinyTrace.trc", 1024, 16, RR, 1, 65536, 12, 16, 65536, 106496, 1155072, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 1024, 16, RR, 2, 65536, 13, 15, 32768, 114688, 1163264, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 1024, 16, RR, 4, 65536, 14, 14, 16384, 122880, 1171456, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 1024, 16, RR, 8, 65536, 15, 13, 8192, 131072, 1179648, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 1024, 16, RR, 16, 65536, 16, 12, 4096, 139264, 1187840, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 1024, 16, RND, 1, 65536, 12, 16, 65536, 106496, 1155072, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 1024, 16, RND, 2, 65536, 13, 15, 32768, 114688, 1163264, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 1024, 16, RND, 4, 65536, 14, 14, 16384, 122880, 1171456, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 1024, 16, RND, 8, 65536, 15, 13, 8192, 131072, 1179648, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 1024, 16, RND, 16, 65536, 16, 12, 4096, 139264, 1187840, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 1024, 16, LRU, 1, 65536, 12, 16, 65536, 106496, 1155072, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 1024, 16, LRU, 2, 65536, 13, 15, 32768, 114688, 1163264, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 1024, 16, LRU, 4, 65536, 14, 14, 16384, 122880, 1171456, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 1024, 16, LRU, 8, 65536, 15, 13, 8192, 131072, 1179648, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 1024, 16, LRU, 16, 65536, 16, 12, 4096, 139264, 1187840, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 1024, 32, RR, 1, 32768, 12, 15, 32768, 53248, 1101824, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 1024, 32, RR, 2, 32768, 13, 14, 16384, 57344, 1105920, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 1024, 32, RR, 4, 32768, 14, 13, 8192, 61440, 1110016, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 1024, 32, RR, 8, 32768, 15, 12, 4096, 65536, 1114112, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 1024, 32, RR, 16, 32768, 16, 11, 2048, 69632, 1118208, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 1024, 32, RND, 1, 32768, 12, 15, 32768, 53248, 1101824, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 1024, 32, RND, 2, 32768, 13, 14, 16384, 57344, 1105920, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 1024, 32, RND, 4, 32768, 14, 13, 8192, 61440, 1110016, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 1024, 32, RND, 8, 32768, 15, 12, 4096, 65536, 1114112, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 1024, 32, RND, 16, 32768, 16, 11, 2048, 69632, 1118208, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 1024, 32, LRU, 1, 32768, 12, 15, 32768, 53248, 1101824, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 1024, 32, LRU, 2, 32768, 13, 14, 16384, 57344, 1105920, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 1024, 32, LRU, 4, 32768, 14, 13, 8192, 61440, 1110016, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 1024, 32, LRU, 8, 32768, 15, 12, 4096, 65536, 1114112, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 1024, 32, LRU, 16, 32768, 16, 11, 2048, 69632, 1118208, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 1024, 64, RR, 1, 16384, 12, 14, 16384, 26624, 1075200, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 1024, 64, RR, 2, 16384, 13, 13, 8192, 28672, 1077248, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 1024, 64, RR, 4, 16384, 14, 12, 4096, 30720, 1079296, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 1024, 64, RR, 8, 16384, 15, 11, 2048, 32768, 1081344, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 1024, 64, RR, 16, 16384, 16, 10, 1024, 34816, 1083392, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 1024, 64, RND, 1, 16384, 12, 14, 16384, 26624, 1075200, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 1024, 64, RND, 2, 16384, 13, 13, 8192, 28672, 1077248, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 1024, 64, RND, 4, 16384, 14, 12, 4096, 30720, 1079296, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 1024, 64, RND, 8, 16384, 15, 11, 2048, 32768, 1081344, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 1024, 64, RND, 16, 16384, 16, 10, 1024, 34816, 1083392, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 1024, 64, LRU, 1, 16384, 12, 14, 16384, 26624, 1075200, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 1024, 64, LRU, 2, 16384, 13, 13, 8192, 28672, 1077248, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 1024, 64, LRU, 4, 16384, 14, 12, 4096, 30720, 1079296, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 1024, 64, LRU, 8, 16384, 15, 11, 2048, 32768, 1081344, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 1024, 64, LRU, 16, 16384, 16, 10, 1024, 34816, 1083392, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 2048, 4, RR, 1, 524288, 11, 19, 524288, 786432, 2883584, 10, 4, 6, 6, 0, 40.0, 60.0, 4.4
"TinyTrace.trc", 2048, 4, RR, 2, 524288, 12, 18, 262144, 851968, 2949120, 10, 4, 6, 6, 0, 40.0, 60.0, 4.4
"TinyTrace.trc", 2048, 4, RR, 4, 524288, 13, 17, 131072, 917504, 3014656, 10, 4, 6, 6, 0, 40.0, 60.0, 4.4
"TinyTrace.trc", 2048, 4, RR, 8, 524288, 14, 16, 65536, 983040, 3080192, 10, 4, 6, 6, 0, 40.0, 60.0, 4.4
"TinyTrace.trc", 2048, 4, RR, 16, 524288, 15, 15, 32768, 1048576, 3145728, 10, 4, 6, 6, 0, 40.0, 60.0, 4.4
"TinyTrace.trc", 2048, 4, RND, 1, 524288, 11, 19, 524288, 786432, 2883584, 10, 4, 6, 6, 0, 40.0, 60.0, 4.4
"TinyTrace.trc", 2048, 4, RND, 2, 524288, 12, 18, 262144, 851968, 2949120, 10, 4, 6, 6, 0, 40.0, 60.0, 4.4
"TinyTrace.trc", 2048, 4, RND, 4, 524288, 13, 17, 131072, 917504, 3014656, 10, 4, 6, 6, 0, 40.0, 60.0, 4.4
"TinyTrace.trc", 2048, 4, RND, 8, 524288, 14, 16, 65536, 983040, 3080192, 10, 4, 6, 6, 0, 40.0, 60.0, 4.4
"TinyTrace.trc", 2048, 4, RND, 16, 524288, 15, 15, 32768, 1048576, 3145728, 10, 4, 6, 6, 0, 40.0, 60.0, 4.4
"TinyTrace.trc", 2048, 4, LRU, 1, 524288, 11, 19, 524288, 786432, 2883584, 10, 4, 6, 6, 0, 40.0, 60.0, 4.4
"TinyTrace.trc", 2048, 4, LRU, 2, 524288, 12, 18, 262144, 851968, 2949120, 10, 4, 6, 6, 0, 40.0, 60.0, 4.4
"TinyTrace.trc", 2048, 4, LRU, 4, 524288, 13, 17, 131072, 917504, 3014656, 10, 4, 6, 6, 0, 40.0, 60.0, 4.4
"TinyTrace.trc", 2048, 4, LRU, 8, 524288, 14, 16, 65536, 983040, 3080192, 10, 4, 6, 6, 0, 40.0, 60.0, 4.4
"TinyTrace.trc", 2048, 4, LRU, 16, 524288, 15, 15, 32768, 1048576, 3145728, 10, 4, 6, 6, 0, 40.0, 60.0, 4.4
"TinyTrace.trc", 2048, 16, RR, 1, 131072, 11, 17, 131072, 196608, 2293760, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 2048, 16, RR, 2, 131072, 12, 16, 65536, 212992, 2310144, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 2048, 16, RR, 4, 131072, 13, 15, 32768, 229376, 2326528, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 2048, 16, RR, 8, 131072, 14, 14, 16384, 245760, 2342912, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 2048, 16, RR, 16, 131072, 15, 13, 8192, 262144, 2359296, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 2048, 16, RND, 1, 131072, 11, 17, 131072, 196608, 2293760, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 2048, 16, RND, 2, 131072, 12, 16, 65536, 212992, 2310144, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 2048, 16, RND, 4, 131072, 13, 15, 32768, 229376, 2326528, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 2048, 16, RND, 8, 131072, 14, 14, 16384, 245760, 2342912, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 2048, 16, RND, 16, 131072, 15, 13, 8192, 262144, 2359296, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 2048, 16, LRU, 1, 131072, 11, 17, 131072, 196608, 2293760, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 2048, 16, LRU, 2, 131072, 12, 16, 65536, 212992, 2310144, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 2048, 16, LRU, 4, 131072, 13, 15, 32768, 229376, 2326528, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 2048, 16, LRU, 8, 131072, 14, 14, 16384, 245760, 2342912, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 2048, 16, LRU, 16, 131072, 15, 13, 8192, 262144, 2359296, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 2048, 32, RR, 1, 65536, 11, 16, 65536, 98304, 2195456, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 2048, 32, RR, 2, 65536, 12, 15, 32768, 106496, 2203648, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 2048, 32, RR, 4, 65536, 13, 14, 16384, 114688, 2211840, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 2048, 32, RR, 8, 65536, 14, 13, 8192, 122880, 2220032, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 2048, 32, RR, 16, 65536, 15, 12, 4096, 131072, 2228224, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 2048, 32, RND, 1, 65536, 11, 16, 65536, 98304, 2195456, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 2048, 32, RND, 2, 65536, 12, 15, 32768, 106496, 2203648, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 2048, 32, RND, 4, 65536, 13, 14, 16384, 114688, 2211840, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 2048, 32, RND, 8, 65536, 14, 13, 8192, 122880, 2220032, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 2048, 32, RND, 16, 65536, 15, 12, 4096, 131072, 2228224, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 2048, 32, LRU, 1, 65536, 11, 16, 65536, 98304, 2195456, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 2048, 32, LRU, 2, 65536, 12, 15, 32768, 106496, 2203648, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 2048, 32, LRU, 4, 65536, 13, 14, 16384, 114688, 2211840, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 2048, 32, LRU, 8, 65536, 14, 13, 8192, 122880, 2220032, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 2048, 32, LRU, 16, 65536, 15, 12, 4096, 131072, 2228224, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 2048, 64, RR, 1, 32768, 11, 15, 32768, 49152, 2146304, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 2048, 64, RR, 2, 32768, 12, 14, 16384, 53248, 2150400, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 2048, 64, RR, 4, 32768, 13, 13, 8192, 57344, 2154496, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 2048, 64, RR, 8, 32768, 14, 12, 4096, 61440, 2158592, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 2048, 64, RR, 16, 32768, 15, 11, 2048, 65536, 2162688, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 2048, 64, RND, 1, 32768, 11, 15, 32768, 49152, 2146304, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 2048, 64, RND, 2, 32768, 12, 14, 16384, 53248, 2150400, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 2048, 64, RND, 4, 32768, 13, 13, 8192, 57344, 2154496, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 2048, 64, RND, 8, 32768, 14, 12, 4096, 61440, 2158592, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 2048, 64, RND, 16, 32768, 15, 11, 2048, 65536, 2162688, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 2048, 64, LRU, 1, 32768, 11, 15, 32768, 49152, 2146304, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 2048, 64, LRU, 2, 32768, 12, 14, 16384, 53248, 2150400, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 2048, 64, LRU, 4, 32768, 13, 13, 8192, 57344, 2154496, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 2048, 64, LRU, 8, 32768, 14, 12, 4096, 61440, 2158592, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 2048, 64, LRU, 16, 32768, 15, 11, 2048, 65536, 2162688, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 4096, 4, RR, 1, 1048576, 10, 20, 1048576, 1441792, 5636096, 10, 4, 6, 6, 0, 40.0, 60.0, 4.4
"TinyTrace.trc", 4096, 4, RR, 2, 1048576, 11, 19, 524288, 1572864, 5767168, 10, 4, 6, 6, 0, 40.0, 60.0, 4.4
"TinyTrace.trc", 4096, 4, RR, 4, 1048576, 12, 18, 262144, 1703936, 5898240, 10, 4, 6, 6, 0, 40.0, 60.0, 4.4
"TinyTrace.trc", 4096, 4, RR, 8, 1048576, 13, 17, 131072, 1835008, 6029312, 10, 4, 6, 6, 0, 40.0, 60.0, 4.4
"TinyTrace.trc", 4096, 4, RR, 16, 1048576, 14, 16, 65536, 1966080, 6160384, 10, 4, 6, 6, 0, 40.0, 60.0, 4.4
"TinyTrace.trc", 4096, 4, RND, 1, 1048576, 10, 20, 1048576, 1441792, 5636096, 10, 4, 6, 6, 0, 40.0, 60.0, 4.4
"TinyTrace.trc", 4096, 4, RND, 2, 1048576, 11, 19, 524288, 1572864, 5767168, 10, 4, 6, 6, 0, 40.0, 60.0, 4.4
"TinyTrace.trc", 4096, 4, RND, 4, 1048576, 12, 18, 262144, 1703936, 5898240, 10, 4, 6, 6, 0, 40.0, 60.0, 4.4
"TinyTrace.trc", 4096, 4, RND, 8, 1048576, 13, 17, 131072, 1835008, 6029312, 10, 4, 6, 6, 0, 40.0, 60.0, 4.4
"TinyTrace.trc", 4096, 4, RND, 16, 1048576, 14, 16, 65536, 1966080, 6160384, 10, 4, 6, 6, 0, 40.0, 60.0, 4.4
"TinyTrace.trc", 4096, 4, LRU, 1, 1048576, 10, 20, 1048576, 1441792, 5636096, 10, 4, 6, 6, 0, 40.0, 60.0, 4.4
"TinyTrace.trc", 4096, 4, LRU, 2, 1048576, 11, 19, 524288, 1572864, 5767168, 10, 4, 6, 6, 0, 40.0, 60.0, 4.4
"TinyTrace.trc", 4096, 4, LRU, 4, 1048576, 12, 18, 262144, 1703936, 5898240, 10, 4, 6, 6, 0, 40.0, 60.0, 4.4
"TinyTrace.trc", 4096, 4, LRU, 8, 1048576, 13, 17, 131072, 1835008, 6029312, 10, 4, 6, 6, 0, 40.0, 60.0, 4.4
"TinyTrace.trc", 4096, 4, LRU, 16, 1048576, 14, 16, 65536, 1966080, 6160384, 10, 4, 6, 6, 0, 40.0, 60.0, 4.4
"TinyTrace.trc", 4096, 16, RR, 1, 262144, 10, 18, 262144, 360448, 4554752, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 4096, 16, RR, 2, 262144, 11, 17, 131072, 393216, 4587520, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 4096, 16, RR, 4, 262144, 12, 16, 65536, 425984, 4620288, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 4096, 16, RR, 8, 262144, 13, 15, 32768, 458752, 4653056, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 4096, 16, RR, 16, 262144, 14, 14, 16384, 491520, 4685824, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 4096, 16, RND, 1, 262144, 10, 18, 262144, 360448, 4554752, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 4096, 16, RND, 2, 262144, 11, 17, 131072, 393216, 4587520, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 4096, 16, RND, 4, 262144, 12, 16, 65536, 425984, 4620288, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 4096, 16, RND, 8, 262144, 13, 15, 32768, 458752, 4653056, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 4096, 16, RND, 16, 262144, 14, 14, 16384, 491520, 4685824, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 4096, 16, LRU, 1, 262144, 10, 18, 262144, 360448, 4554752, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 4096, 16, LRU, 2, 262144, 11, 17, 131072, 393216, 4587520, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 4096, 16, LRU, 4, 262144, 12, 16, 65536, 425984, 4620288, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 4096, 16, LRU, 8, 262144, 13, 15, 32768, 458752, 4653056, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 4096, 16, LRU, 16, 262144, 14, 14, 16384, 491520, 4685824, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 4096, 32, RR, 1, 131072, 10, 17, 131072, 180224, 4374528, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 4096, 32, RR, 2, 131072, 11, 16, 65536, 196608, 4390912, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 4096, 32, RR, 4, 131072, 12, 15, 32768, 212992, 4407296, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 4096, 32, RR, 8, 131072, 13, 14, 16384, 229376, 4423680, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 4096, 32, RR, 16, 131072, 14, 13, 8192, 245760, 4440064, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 4096, 32, RND, 1, 131072, 10, 17, 131072, 180224, 4374528, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 4096, 32, RND, 2, 131072, 11, 16, 65536, 196608, 4390912, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 4096, 32, RND, 4, 131072, 12, 15, 32768, 212992, 4407296, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 4096, 32, RND, 8, 131072, 13, 14, 16384, 229376, 4423680, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 4096, 32, RND, 16, 131072, 14, 13, 8192, 245760, 4440064, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 4096, 32, LRU, 1, 131072, 10, 17, 131072, 180224, 4374528, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 4096, 32, LRU, 2, 131072, 11, 16, 65536, 196608, 4390912, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 4096, 32, LRU, 4, 131072, 12, 15, 32768, 212992, 4407296, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 4096, 32, LRU, 8, 131072, 13, 14, 16384, 229376, 4423680, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 4096, 32, LRU, 16, 131072, 14, 13, 8192, 245760, 4440064, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 4096, 64, RR, 1, 65536, 10, 16, 65536, 90112, 4284416, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 4096, 64, RR, 2, 65536, 11, 15, 32768, 98304, 4292608, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 4096, 64, RR, 4, 65536, 12, 14, 16384, 106496, 4300800, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 4096, 64, RR, 8, 65536, 13, 13, 8192, 114688, 4308992, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 4096, 64, RR, 16, 65536, 14, 12, 4096, 122880, 4317184, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 4096, 64, RND, 1, 65536, 10, 16, 65536, 90112, 4284416, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 4096, 64, RND, 2, 65536, 11, 15, 32768, 98304, 4292608, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 4096, 64, RND, 4, 65536, 12, 14, 16384, 106496, 4300800, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 4096, 64, RND, 8, 65536, 13, 13, 8192, 114688, 4308992, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
"TinyTrace.trc", 4096, 64, RND, 16, 65536, 14, 12, 4096, 122880, 4317184, 9, 6, 3, 3, 0, 66.7, 33.3, 3.7
